Portoflio Code;Porfoltio Name;Porfolio Currency;Holding Date;Category;Line Status;Associated Contract;Holding status;Asset Code;Asset Name;Tools Code;Quantity;Price;Market Value;Accruals;Currency;Exchange Rate;Future Exposure;Product Code;Asset Class Classifier;Instrument Type;Instrument Type Name
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN03739265;Name_ISIN03739265;ISIN03739265;134341.6862;82.41625376;144855.5985;6008.22;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN82360527;Name_ISIN82360527;ISIN82360527;29288.06809;4.099792166;151946.5004;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN50640292;Name_ISIN50640292;ISIN50640292;79024.52131;82.13808745;84372.42676;2827.4;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINS7620S9Y;Name_ISINS7620S9Y;ISINS7620S9Y;303.4541618;340.4376378;130728.0529;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINS7620S9Y;Name_ISINS7620S9Y;ISINS7620S9Y;1296.792395;359.6168891;560641.5685;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN05267432;Name_ISIN05267432;ISIN05267432;3424.922754;8.020988913;34762.96595;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN81942567;Name_ISIN81942567;ISIN81942567;79024.52131;76.55184404;78489.67545;2452.19;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN3536BF0L;Name_ISIN3536BF0L;ISIN3536BF0L;2553.282283;4.267324151;13787.72433;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1061589L;Name_ISIN1061589L;ISIN1061589L;3221.829734;43.36865729;167978.3552;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN30099709;Name_ISIN30099709;ISIN30099709;94829.42557;82.12386303;99274.66553;918.74;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10735079;Name_ISIN10735079;ISIN10735079;79024.52131;80.60817272;82554.55458;2463.01;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINBF21282K;Name_ISINBF21282K;ISINBF21282K;97200.16121;81.55883771;96504.63479;1518.86;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN2B470001;Name_ISIN2B470001;ISIN2B470001;774440.3088;68.42022079;671721.2015;1522.36;EUR;1;;;yyyy;xxxx;Ordinary Government & Supranational bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1089857L;Name_ISIN1089857L;ISIN1089857L;38.72201544;4117.904586;191694.2067;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1022980G;Name_ISIN1022980G;ISIN1022980G;1636.597836;163.8178327;322313.0635;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN71751281;Name_ISIN71751281;ISIN71751281;896.1380716;9.016697881;10224.9354;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1012135F;Name_ISIN1012135F;ISIN1012135F;4568.407577;129.5528002;711518.8434;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINOXS41400;Name_ISINOXS41400;ISINOXS41400;79024.52131;80.47936275;82662.41515;2762.5;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINRP78BYVJ;Name_ISINRP78BYVJ;ISINRP78BYVJ;608853.9074;5.920912259;4333876.026;0;USD;0.950028501;;;yyyy;xxxx;Investment Funds - Shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN14360738;Name_ISIN14360738;ISIN14360738;86926.97344;81.07441739;91519.95764;2958.7;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10858474;Name_ISIN10858474;ISIN10858474;2607.809203;92.26903108;207134.563;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN01123067;Name_ISIN01123067;ISIN01123067;936.4405775;15.66266012;18560.25225;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN77670029;Name_ISIN77670029;ISIN77670029;18016.01037;8.574160562;195473.7125;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN53621167;Name_ISIN53621167;ISIN53621167;1604.197783;31.18307611;63301.6445;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINGDJ11400;Name_ISINGDJ11400;ISINGDJ11400;79024.52131;83.36375777;85889.02586;3195.55;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10159481;Name_ISIN10159481;ISIN10159481;395.1226065;140.7742823;47882.41151;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10343067;Name_ISIN10343067;ISIN10343067;1501.465905;108.5796923;140341.1014;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00093200;Name_ISIN00093200;ISIN00093200;154176.8411;152.4383016;182985.989;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN51620293;Name_ISIN51620293;ISIN51620293;79024.52131;82.82085931;84866.83578;2589.04;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10035523;Name_ISIN10035523;ISIN10035523;1164.821444;260.8362375;365259.9433;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN87101365;Name_ISIN87101365;ISIN87101365;79024.52131;82.68335665;82986.4631;383.56;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN05780012;Name_ISIN05780012;ISIN05780012;1677.690587;71.80958251;152451.7437;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINC057BHJY;Name_ISINC057BHJY;ISINC057BHJY;1738.539469;76.21124835;201343.4722;0;GBP;1.20086943;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN80411365;Name_ISIN80411365;ISIN80411365;79024.52131;82.05195072;83976.52972;2435.42;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN62461332;Name_ISIN62461332;ISIN62461332;2046.735102;59.42644002;153914.4797;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN87971647;Name_ISIN87971647;ISIN87971647;386.4299092;82.85721059;40517.17598;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN16291527;Name_ISIN16291527;ISIN16291527;86926.97344;82.78608852;91374.29965;391.78;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINHMF81400;Name_ISINHMF81400;ISINHMF81400;79024.52131;82.7576397;84680.48015;2433.22;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN70200115;Name_ISIN70200115;ISIN70200115;1792.276143;15.50461108;35164.45793;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10642672;Name_ISIN10642672;ISIN10642672;803.6793817;106.7384209;103128.4227;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN67670536;Name_ISIN67670536;ISIN67670536;6709.972104;4.188299629;35562.85215;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN12350673;Name_ISIN12350673;ISIN12350673;12857.28962;17.15622358;335200.7934;0;GBP;1.20086943;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1007353T;Name_ISIN1007353T;ISIN1007353T;6748.69412;55.03267664;446493.5002;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10034039;Name_ISIN10034039;ISIN10034039;350.8688746;151.1264946;63747.06621;0;USD;0.950028501;;;yyyy;xxxx;GDR & ADR shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1053788C;Name_ISIN1053788C;ISIN1053788C;354.8201007;282.5521759;120526.248;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN20110065;Name_ISIN20110065;ISIN20110065;402.2348135;41.09275108;20916.2103;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN90699826;Name_ISIN90699826;ISIN90699826;79024.52131;80.49990912;82803.52924;2915.07;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN89942386;Name_ISIN89942386;ISIN89942386;79024.52131;80.35687474;83312.19427;3739.75;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN47831365;Name_ISIN47831365;ISIN47831365;4762.017654;30.11229384;181456.6827;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN63522519;Name_ISIN63522519;ISIN63522519;118536.782;85.23347795;130794.963;3726.37;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN59452598;Name_ISIN59452598;ISIN59452598;79024.52131;81.93894565;85485.3291;4487.7;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN13345637;Name_ISIN13345637;ISIN13345637;158049.0426;76.82368839;154369.4238;913.7;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10460505;Name_ISIN10460505;ISIN10460505;11005.74508;36.7147926;485775.1436;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN99822669;Name_ISIN99822669;ISIN99822669;158049.0426;84.08762239;170416.0799;2835.62;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00092240;Name_ISIN00092240;ISIN00092240;395.1226065;7416.451325;22815.63579;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00019380;Name_ISIN00019380;ISIN00019380;14461.4874;1838.505488;207005.7846;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00030220;Name_ISIN00030220;ISIN00030220;21415.64527;791.8257035;132027.7929;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00063780;Name_ISIN00063780;ISIN00063780;1106.343298;15386.0743;132532.483;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00077000;Name_ISIN00077000;ISIN00077000;3319.029895;4765.96888;123159.2265;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00011940;Name_ISIN00011940;ISIN00011940;6163.912662;1833.764017;88004.42537;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00032060;Name_ISIN00032060;ISIN00032060;12643.92341;2754.794813;271191.271;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINAH11928Q;Name_ISINAH11928Q;ISINAH11928Q;79024.52131;74.94211454;71952.59319;955.97;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00057140;Name_ISIN00057140;ISIN00057140;79.02452131;17211.54074;10589.76;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN25682906;Name_ISIN25682906;ISIN25682906;79024.52131;80.07001573;81568.23372;1895.89;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN85380321;Name_ISIN85380321;ISIN85380321;79024.52131;74.28067929;74767.99981;616.67;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1010452E;Name_ISIN1010452E;ISIN1010452E;4129.821484;36.98347597;183617.3712;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN12429833;Name_ISIN12429833;ISIN12429833;79024.52131;83.83948539;85647.30566;2287.67;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN44581348;Name_ISIN44581348;ISIN44581348;79024.52131;74.63233841;74930.30037;377.05;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN00077920;Name_ISIN00077920;ISIN00077920;79.02452131;13655.43728;8401.792276;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1061687V;Name_ISIN1061687V;ISIN1061687V;2539.848115;81.42686676;248628.1106;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINQ967BK9Z;Name_ISINQ967BK9Z;ISINQ967BK9Z;1225.670326;328.2599591;483689.1491;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1070902V;Name_ISIN1070902V;ISIN1070902V;4080.036035;78.98500905;387421.2481;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10823201;Name_ISIN10823201;ISIN10823201;1280.197245;92.44288503;142273.8674;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN21023659;Name_ISIN21023659;ISIN21023659;79024.52131;84.12871514;84962.80316;1055.48;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1086137W;Name_ISIN1086137W;ISIN1086137W;6717.084311;26.84462989;155224.0503;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN67301350;Name_ISIN67301350;ISIN67301350;3092.229519;13.1575828;51485.62149;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN71383156;Name_ISIN71383156;ISIN71383156;158049.0426;78.41050078;157967.0784;1450.28;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN47093892;Name_ISIN47093892;ISIN47093892;158049.0426;85.90913761;174036.5014;2807.01;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN7Y09BMVP;Name_ISIN7Y09BMVP;ISIN7Y09BMVP;3789.225797;20.86247363;95036.63577;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN28039398;Name_ISIN28039398;ISIN28039398;158049.0426;75.77503299;152440.6091;1126.92;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1FS81500;Name_ISIN1FS81500;ISIN1FS81500;1624.744158;29.01780422;59660.60549;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN0J371390;Name_ISIN0J371390;ISIN0J371390;15939.24595;3.577835202;72164.93998;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN16540145;Name_ISIN16540145;ISIN16540145;79024.52131;80.9906514;83065.04508;2625;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINA8605397;Name_ISINA8605397;ISINA8605397;158049.0426;76.37166813;146727.7763;2046.52;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN03041089;Name_ISIN03041089;ISIN03041089;21693.02134;4.48859281;10603.81846;0;NOK;0.08605852;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN80854903;Name_ISIN80854903;ISIN80854903;1027.318777;178.7376623;158067.321;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN61010723;Name_ISIN61010723;ISIN61010723;1988.256956;139.0831575;349933.2243;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN02144441;Name_ISIN02144441;ISIN02144441;79024.52131;81.27118845;83898.59573;3324.8;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN70410182;Name_ISIN70410182;ISIN70410182;1690.334511;79.41964392;161389.5277;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN72274441;Name_ISIN72274441;ISIN72274441;79024.52131;80.94797816;82350.93209;1775.34;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN40114323;Name_ISIN40114323;ISIN40114323;94829.42557;85.57486388;104508.4833;2301.37;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINIU831400;Name_ISINIU831400;ISINIU831400;158049.0426;85.28879511;172115.8658;1946.58;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINR6Y00ENE;Name_ISINR6Y00ENE;ISINR6Y00ENE;4267.324151;37.35489122;201716.4126;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINAA95136Q;Name_ISINAA95136Q;ISINAA95136Q;158049.0426;70.02362833;133309.5628;329.87;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN36515123;Name_ISIN36515123;ISIN36515123;79024.52131;71.40576721;72170.91423;968.24;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINAA780001;Name_ISINAA780001;ISINAA780001;158049.0426;75.55692531;146496.6612;3713.02;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10716107;Name_ISIN10716107;ISIN10716107;97.99040642;514.1335356;60566.74806;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN52817122;Name_ISIN52817122;ISIN52817122;79024.52131;71.02961049;71565.45996;678.08;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN26894971;Name_ISIN26894971;ISIN26894971;79024.52131;84.00148566;85354.64625;1712.33;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINXC17BYX8;Name_ISINXC17BYX8;ISINXC17BYX8;255232.6087;5.215697431;1684560.742;0;EUR;1;;;yyyy;xxxx;Investment Funds - Shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN01Q91500;Name_ISIN01Q91500;ISIN01Q91500;2245.876896;9.615703753;27327.83323;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN01Q91500;Name_ISIN01Q91500;ISIN01Q91500;6513.991291;9.617284243;79275.27402;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN08769096;Name_ISIN08769096;ISIN08769096;237073.5639;67.25697984;205914.0608;5242.83;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1R341400;Name_ISIN1R341400;ISIN1R341400;158049.0426;73.56155615;147483.5906;456.16;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN76645653;Name_ISIN76645653;ISIN76645653;94829.42557;80.61686541;98119.80908;1745.75;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN94781455;Name_ISIN94781455;ISIN94781455;2326.481907;18.79203117;55323.73976;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN37205761;Name_ISIN37205761;ISIN37205761;55317.16492;80.90293418;56785.50374;194.18;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN17460660;Name_ISIN17460660;ISIN17460660;158049.0426;75.63594984;153407.1817;2702.05;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN79275409;Name_ISIN79275409;ISIN79275409;86926.97344;81.69555013;91084.16902;1542.64;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN47101995;Name_ISIN47101995;ISIN47101995;79024.52131;75.71971583;75872.99969;193.97;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10413874;Name_ISIN10413874;ISIN10413874;1151.387275;73.4453901;101662.4863;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN1057364P;Name_ISIN1057364P;ISIN1057364P;9529.567025;10.81055452;123849.9719;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN99216153;Name_ISIN99216153;ISIN99216153;3294.532293;78.43973985;43842.88345;0;DKK;0.134069824;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN80191598;Name_ISIN80191598;ISIN80191598;7131.963048;35.48991252;27595.10996;0;SEK;0.086154907;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN3S721400;Name_ISIN3S721400;ISIN3S721400;79024.52131;68.34040603;68714.95855;473.97;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN5MG80A3E;Name_ISIN5MG80A3E;ISIN5MG80A3E;79024.52131;74.15028883;74278.56934;162.33;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN97365656;Name_ISIN97365656;ISIN97365656;158049.0426;74.70346048;149662.3993;323.29;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN18961016;Name_ISIN18961016;ISIN18961016;7175.426535;182.2305461;142397.0192;0;NOK;0.08605852;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN30030556;Name_ISIN30030556;ISIN30030556;3061.409956;15.3860743;59605.65183;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN3TT81400;Name_ISIN3TT81400;ISIN3TT81400;505.7569364;25.42218851;16270.20064;0;EUR;1;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN10922750;Name_ISIN10922750;ISIN10922750;180.1759086;214.859771;46540.02197;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISINP4U90A3M;Name_ISINP4U90A3M;ISINP4U90A3M;79024.52131;71.03119098;71075.03378;55.48;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
111111;Ptf_1111111;EUR;21/11/2024;VMOB;;;NOR;ISIN52448471;Name_ISIN52448471;ISIN52448471;79024.52131;72.81477442;72880.04868;82.6;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
